sample	x.strand	overlapID	count	total_length	pos_over_neg_count	pos_over_neg_legnth
cat_aegyptiAgo1.bed	+	2:157364024_157364050	13	743	13	743
cat_aegyptiAgo1.bed	+	2:18564996_18565037	423	14533	423	14533
cat_aegyptiAgo1.bed	+	2:185998780_185998807	41	1561	41	1561
cat_aegyptiAgo1.bed	+	2:185998945_185998974	67	1990	67	1990
cat_aegyptiAgo1.bed	+	2:185999026_185999050	21	1113	21	1113
cat_aegyptiAgo1.bed	+	2:185999165_185999189	22	445	22	445
cat_aegyptiAgo1.bed	+	2:393568384_393568404	15	373	15	373
cat_aegyptiAgo1.bed	+	2:393569630_393569648	2	42	2	42
cat_aegyptiAgo1.bed	+	2:393570822_393570857	10	249	10	249
cat_aegyptiAgo1.bed	+	2:413904951_413905003	3218	136522	3218	136522
cat_aegyptiAgo1.bed	+	2:413905214_413905231	23	1054	23	1054
cat_aegyptiAgo1.bed	+	2:413905497_413905558	408	18221	408	18221
cat_aegyptiAgo1.bed	+	2:413905602_413905628	896	54668	896	54668
cat_aegyptiAgo1.bed	+	2:5133474_5133570	242	9017	242	9017
cat_aegyptiAgo1.bed	+	2:53255921_53255947	1	65	1	65
cat_aegyptiAgo1.bed	+	2:53261739_53261759	67	1736	67	1736
cat_aegyptiAgo1.bed	+	3:10753702_10753719	1	21	1	21
cat_aegyptiAgo1.bed	+	3:11239192_11239234	18	756	18	756
cat_aegyptiAgo1.bed	+	3:133533705_133533717	1	69	1	69
cat_aegyptiAgo1.bed	+	3:231454012_231454040	1410	58964	1410	58964
cat_aegyptiAgo1.bed	+	3:231454043_231454072	1556	65505	1556	65505
cat_aegyptiAgo1.bed	+	3:231454112_231454148	1229	69422	1229	69422
cat_aegyptiAgo1.bed	+	3:231454186_231454263	8572	338645	8572	338645
cat_aegyptiAgo1.bed	+	3:290325469_290325490	1	21	1	21
cat_aegyptiAgo1.bed	+	3:370896512_370896585	645	26844	645	26844
cat_aegyptiAgo1.bed	+	3:375276157_375276187	506	17313	506	17313
cat_aegyptiAgo1.bed	+	3:375276343_375276363	211	11445	211	11445
cat_aegyptiAgo1.bed	+	NIGP01000045:7221_7249	1	50	1	50
cat_aegyptiAgo1.bed	+	NIGP01001771:10871_10932	25404	1119571	25404	1119571
cat_aegyptiAgo1.bed	+	NIGP01001771:13082_13117	2089	93581	2089	93581
cat_aegyptiAgo1.bed	+	NIGP01001771:13426_13469	3332	146455	3332	146455
cat_aegyptiAgo1.bed	+	NIGP01001771:13540_13599	2446	112705	2446	112705
cat_aegyptiAgo1.bed	+	NIGP01001771:13652_13680	1357	69180	1357	69180
cat_aegyptiAgo1.bed	+	NIGP01001771:13683_13760	9780	401085	9780	401085
cat_aegyptiAgo1.bed	+	NIGP01001771:13766_13791	2669	113799	2669	113799
cat_aegyptiAgo1.bed	+	NIGP01001771:13806_13841	2946	166457	2946	166457
cat_aegyptiAgo1.bed	+	NIGP01001771:2278_2337	25211	1111614	25211	1111614
cat_aegyptiAgo1.bed	+	NIGP01001771:4273_4321	3961	199409	3961	199409
cat_aegyptiAgo1.bed	+	NIGP01001771:4938_4971	1720	71547	1720	71547
cat_aegyptiAgo1.bed	+	NIGP01001771:5082_5152	9414	387170	9414	387170
cat_aegyptiAgo1.bed	+	NIGP01001771:5207_5240	2931	166488	2931	166488
cat_aegyptiAgo1.bed	+	NIGP01001771:5373_5424	2177	122692	2177	122692
cat_aegyptiAgo1.bed	+	NIGP01001771:5537_5563	1080	38001	1080	38001
cat_aegyptiAgo1.bed	+	NIGP01001771:5591_5666	3267	161572	3267	161572
cat_aegyptiAgo1.bed	+	NIGP01001771:5685_5705	1043	69956	1043	69956
cat_aegyptiAgo1.bed	+	NIGP01001771:5777_5820	2872	154178	2872	154178
cat_aegyptiAgo1.bed	+	NIGP01001771:5824_5861	4363	218896	4363	218896
cat_aegyptiAgo1.bed	+	NIGP01001771:5916_5928	285	16710	285	16710
cat_aegyptiAgo1.bed	+	NIGP01001771:5954_5988	784	43166	784	43166
cat_aegyptiAgo1.bed	+	NIGP01001970:3765_3830	9129	391100	9129	391100
cat_aegyptiAgo1.bed	+	NIGP01001970:5056_5113	25062	1107447	25062	1107447
cat_aegyptiAgo1.bed	+	NIGP01001970:7600_7635	3297	144163	3297	144163
cat_aegyptiAgo1.bed	+	NIGP01001970:7714_7745	1723	69780	1723	69780
cat_aegyptiAgo1.bed	+	NIGP01001970:7795_7844	1528	81694	1528	81694
cat_aegyptiAgo1.bed	+	NIGP01001970:8601_8639	4420	223212	4420	223212
cat_aegyptiAgo1.bed	+	NIGP01001970:8731_8766	826	44911	826	44911
cat_aegyptiAgo1.bed	+	NIGP01001970:8786_8838	1726	73800	1726	73800
cat_aegyptiAgo1.bed	+	NIGP01002231:165079_165118	17	536	17	536
cat_aegyptiAgo1.bed	+	NIGP01002231:165728_165764	25	923	25	923
cat_aegyptiAgo1.bed	+	NIGP01002231:166084_166120	18	630	18	630
cat_aegyptiAgo1.bed	+	3:80442530_80442545	2	92	2	92
cat_aegyptiAgo1.bed	+	3:80443147_80443160	1	38	1	38
cat_aegyptiAgo1.bed	-	1:116128507_116128523	2	56	0.5	0.0178571428571429
cat_aegyptiAgo1.bed	-	1:162386775_162386866	1071	40109	0.000933706816059757	2.4932060136129e-05
cat_aegyptiAgo1.bed	-	1:162386923_162386950	773	27971	0.00129366106080207	3.57513138607844e-05
cat_aegyptiAgo1.bed	-	1:162389561_162389622	10771	407722	9.28418902608857e-05	2.45265156160325e-06
cat_aegyptiAgo1.bed	-	1:162394252_162394288	223	8315	0.00448430493273543	0.000120264582080577
cat_aegyptiAgo1.bed	-	1:162394482_162394498	372	14708	0.00268817204301075	6.7990209409845e-05
cat_aegyptiAgo1.bed	-	1:162394534_162394550	176	8735	0.00568181818181818	0.000114481969089868
cat_aegyptiAgo1.bed	-	1:162394685_162394725	697	31643	0.00143472022955524	3.16025661283696e-05
cat_aegyptiAgo1.bed	-	1:162395079_162395134	891	44999	0.00112233445566779	2.22227160603569e-05
cat_aegyptiAgo1.bed	-	1:162395315_162395329	1046	41580	0.000956022944550669	2.4050024050024e-05
cat_aegyptiAgo1.bed	-	1:162395331_162395421	4492	168219	0.000222617987533393	5.94463170034301e-06
cat_aegyptiAgo1.bed	-	1:162395438_162395488	565	28617	0.00176991150442478	3.4944263899081e-05
cat_aegyptiAgo1.bed	-	1:162395539_162395567	817	30928	0.00122399020807834	3.23331608898086e-05
cat_aegyptiAgo1.bed	-	1:162395648_162395681	1376	55454	0.000726744186046512	1.80329642586648e-05
cat_aegyptiAgo1.bed	-	1:205566223_205566258	1283	60126	0.000779423226812159	1.66317400126401e-05
cat_aegyptiAgo1.bed	-	1:205566354_205566390	336	19854	0.00297619047619048	5.03676840938854e-05
cat_aegyptiAgo1.bed	-	1:205566928_205567002	3841	146009	0.000260348867482426	6.84889287646652e-06
cat_aegyptiAgo1.bed	-	1:205567017_205567035	383	18086	0.00261096605744125	5.52913856021232e-05
cat_aegyptiAgo1.bed	-	1:205567118_205567146	804	30105	0.00124378109452736	3.3217073575818e-05
cat_aegyptiAgo1.bed	-	1:205567527_205567600	1161	47670	0.000861326442721792	2.09775540172016e-05
cat_aegyptiAgo1.bed	-	1:205575244_205575303	10283	387220	9.72478848585043e-05	2.58251123392387e-06
cat_aegyptiAgo1.bed	-	1:205580039_205580057	232	12867	0.00431034482758621	7.77181938291754e-05
cat_aegyptiAgo1.bed	-	1:205580161_205580180	349	13881	0.00286532951289398	7.20409192421295e-05
cat_aegyptiAgo1.bed	-	1:205581019_205581088	3778	142649	0.000264690312334569	7.01021388162553e-06
cat_aegyptiAgo1.bed	-	1:205581131_205581158	424	23333	0.00235849056603774	4.28577551107873e-05
cat_aegyptiAgo1.bed	-	1:205581205_205581236	708	27222	0.00141242937853107	3.67349937550511e-05
cat_aegyptiAgo1.bed	-	1:205581317_205581351	1378	55676	0.000725689404934688	1.79610604210073e-05
cat_aegyptiAgo1.bed	-	1:205581556_205581590	276	12381	0.0036231884057971	8.0768920119538e-05
cat_aegyptiAgo1.bed	-	1:205581655_205581691	763	32201	0.00131061598951507	3.10549361821061e-05
cat_aegyptiAgo1.bed	-	1:205588739_205588757	419	16163	0.00238663484486874	6.18697024067314e-05
cat_aegyptiAgo1.bed	-	1:205588901_205588937	1189	56435	0.000841042893187553	1.77195003100913e-05
cat_aegyptiAgo1.bed	-	1:205589523_205589567	1386	67836	0.000721500721500722	1.47414352261336e-05
cat_aegyptiAgo1.bed	-	1:205589603_205589712	4091	153968	0.00024443901246639	6.4948560739894e-06
cat_aegyptiAgo1.bed	-	1:205589798_205589825	821	30911	0.00121802679658952	3.23509430299893e-05
cat_aegyptiAgo1.bed	-	1:205589827_205589855	1350	56230	0.000740740740740741	1.77841010136938e-05
cat_aegyptiAgo1.bed	-	1:205592430_205592479	9936	376989	0.000100644122383253	2.65259729063713e-06
cat_aegyptiAgo1.bed	-	1:205600861_205600871	342	18212	0.00292397660818713	5.49088513068307e-05
cat_aegyptiAgo1.bed	-	1:205604237_205604276	1290	61167	0.000775193798449612	1.6348684748312e-05
cat_aegyptiAgo1.bed	-	1:205604375_205604417	310	17952	0.0032258064516129	5.57040998217469e-05
cat_aegyptiAgo1.bed	-	1:205604861_205604892	872	49073	0.00114678899082569	2.03778044953437e-05
cat_aegyptiAgo1.bed	-	1:205604945_205605018	3818	144566	0.000261917234154007	6.91725578628447e-06
cat_aegyptiAgo1.bed	-	1:205605024_205605051	506	24088	0.00197628458498024	4.15144470275656e-05
cat_aegyptiAgo1.bed	-	1:205605171_205605193	1091	46860	0.000916590284142988	2.13401621852326e-05
cat_aegyptiAgo1.bed	-	1:205605364_205605401	1404	67147	0.000712250712250712	1.48926981101166e-05
cat_aegyptiAgo1.bed	-	1:205605472_205605513	238	10698	0.00420168067226891	9.3475415965601e-05
cat_aegyptiAgo1.bed	-	1:205607758_205607817	10220	389574	9.78473581213307e-05	2.5669064157259e-06
cat_aegyptiAgo1.bed	-	1:205612639_205612690	606	22923	0.00165016501650165	4.3624307464119e-05
cat_aegyptiAgo1.bed	-	1:205612701_205612734	243	11687	0.00411522633744856	8.55651578677163e-05
cat_aegyptiAgo1.bed	-	1:205612825_205612866	1217	57398	0.000821692686935086	1.74222098330952e-05
cat_aegyptiAgo1.bed	-	1:205613263_205613319	909	45140	0.0011001100110011	2.21533008418254e-05
cat_aegyptiAgo1.bed	-	1:205613533_205613603	3848	144818	0.00025987525987526	6.90521896449336e-06
cat_aegyptiAgo1.bed	-	1:205613721_205613750	827	31795	0.00120918984280532	3.14514860827174e-05
cat_aegyptiAgo1.bed	-	1:205614130_205614208	1120	46573	0.000892857142857143	2.14716681338973e-05
cat_aegyptiAgo1.bed	-	1:205616343_205616402	10157	381822	9.84542679925175e-05	2.61902142883333e-06
cat_aegyptiAgo1.bed	-	1:205628039_205628071	231	11528	0.00432900432900433	8.67453157529493e-05
cat_aegyptiAgo1.bed	-	1:205628162_205628198	1287	60934	0.000777000777000777	1.64111990021991e-05
cat_aegyptiAgo1.bed	-	1:205628359_205628377	741	37459	0.00134952766531714	2.6695854133853e-05
cat_aegyptiAgo1.bed	-	1:205628392_205628434	1133	57389	0.00088261253309797	1.74249420620676e-05
cat_aegyptiAgo1.bed	-	1:205628600_205628662	943	46820	0.00106044538706257	2.13583938487826e-05
cat_aegyptiAgo1.bed	-	1:205628947_205628973	500	22938	0.002	4.35957799285029e-05
cat_aegyptiAgo1.bed	-	1:205629055_205629087	783	29539	0.00127713920817369	3.38535495446698e-05
cat_aegyptiAgo1.bed	-	1:205629167_205629202	1387	56327	0.000720980533525595	1.77534752427788e-05
cat_aegyptiAgo1.bed	-	1:205631682_205631738	10078	379828	9.92260369120857e-05	2.63277062249229e-06
cat_aegyptiAgo1.bed	-	1:205636748_205636785	1253	59180	0.000798084596967279	1.68976005407232e-05
cat_aegyptiAgo1.bed	-	1:205636945_205636960	677	32800	0.00147710487444609	3.04878048780488e-05
cat_aegyptiAgo1.bed	-	1:205637047_205637074	570	18729	0.00175438596491228	5.33931336430135e-05
cat_aegyptiAgo1.bed	-	1:205637453_205637528	3784	142058	0.000264270613107822	7.03937828211012e-06
cat_aegyptiAgo1.bed	-	1:205637751_205637796	1446	58987	0.000691562932226833	1.69528879244579e-05
cat_aegyptiAgo1.bed	-	1:205640266_205640295	9899	372727	0.000101020305081321	2.68292879238692e-06
cat_aegyptiAgo1.bed	-	1:205645149_205645175	412	14709	0.00242718446601942	6.79855870555442e-05
cat_aegyptiAgo1.bed	-	1:205645334_205645368	1224	58703	0.000816993464052288	1.70349045193602e-05
cat_aegyptiAgo1.bed	-	1:205646041_205646113	3847	144238	0.000259942812581232	6.93298575964725e-06
cat_aegyptiAgo1.bed	-	1:205646119_205646141	487	22309	0.00205338809034908	4.48249585369134e-05
cat_aegyptiAgo1.bed	-	1:205648855_205648910	10085	381984	9.91571641051066e-05	2.61791069783028e-06
cat_aegyptiAgo1.bed	-	1:205653919_205653956	1295	61574	0.000772200772200772	1.62406210413486e-05
cat_aegyptiAgo1.bed	-	1:205654151_205654192	1045	52422	0.000956937799043062	1.90759604746099e-05
cat_aegyptiAgo1.bed	-	1:205654554_205654574	795	44453	0.00125786163522013	2.24956695836052e-05
cat_aegyptiAgo1.bed	-	1:205654648_205654699	2497	105728	0.00040048057669203	9.45823244552058e-06
cat_aegyptiAgo1.bed	-	1:205654786_205654836	318	17634	0.00314465408805031	5.67086310536464e-05
cat_aegyptiAgo1.bed	-	1:205655492_205655516	9757	368556	0.000102490519626935	2.7132918742335e-06
cat_aegyptiAgo1.bed	-	1:205657495_205657528	290	11090	0.00344827586206897	9.01713255184851e-05
cat_aegyptiAgo1.bed	-	1:205660556_205660595	1271	59546	0.000786782061369001	1.67937392939912e-05
cat_aegyptiAgo1.bed	-	1:205660858_205660886	600	19688	0.00166666666666667	5.07923608289313e-05
cat_aegyptiAgo1.bed	-	1:205661266_205661341	3898	146729	0.00025654181631606	6.81528532192e-06
cat_aegyptiAgo1.bed	-	1:205661453_205661486	811	31039	0.00123304562268804	3.22175327813396e-05
cat_aegyptiAgo1.bed	-	1:205661745_205661771	317	16346	0.00315457413249211	6.11770463722012e-05
cat_aegyptiAgo1.bed	-	1:205668989_205669027	498	19118	0.00200803212851406	5.23067266450466e-05
cat_aegyptiAgo1.bed	-	1:205669180_205669214	1305	61759	0.000766283524904215	1.61919720202723e-05
cat_aegyptiAgo1.bed	-	1:205669329_205669350	238	14441	0.00420168067226891	6.92472820441798e-05
cat_aegyptiAgo1.bed	-	1:205669376_205669399	802	39247	0.00124688279301746	2.5479654495885e-05
cat_aegyptiAgo1.bed	-	1:205669617_205669677	929	47373	0.00107642626480086	2.11090705676229e-05
cat_aegyptiAgo1.bed	-	1:205669918_205669957	2283	99125	0.000438020148926851	1.00882723833544e-05
cat_aegyptiAgo1.bed	-	1:205669997_205670025	411	22082	0.0024330900243309	4.52857531020741e-05
cat_aegyptiAgo1.bed	-	1:205670076_205670102	696	27069	0.0014367816091954	3.69426280985629e-05
cat_aegyptiAgo1.bed	-	1:205670184_205670217	1298	52209	0.000770416024653313	1.91537857457526e-05
cat_aegyptiAgo1.bed	-	1:205670741_205670768	1323	64027	0.000755857898715042	1.56184109828666e-05
cat_aegyptiAgo1.bed	-	1:205677792_205677822	1247	59811	0.000801924619085806	1.6719332564244e-05
cat_aegyptiAgo1.bed	-	1:205678231_205678289	914	46253	0.00109409190371991	2.1620219229023e-05
cat_aegyptiAgo1.bed	-	1:205678425_205678445	811	45738	0.00123304562268804	2.18636582272946e-05
cat_aegyptiAgo1.bed	-	1:205678722_205678747	1138	49328	0.000878734622144112	2.02724618877717e-05
cat_aegyptiAgo1.bed	-	1:205679129_205679175	807	35180	0.00123915737298637	2.84252416145537e-05
cat_aegyptiAgo1.bed	-	1:205684413_205684444	417	19460	0.00239808153477218	5.13874614594039e-05
cat_aegyptiAgo1.bed	-	1:205686689_205686718	593	19893	0.00168634064080944	5.02689388227015e-05
cat_aegyptiAgo1.bed	-	1:205687012_205687045	857	47384	0.00116686114352392	2.11041701840284e-05
cat_aegyptiAgo1.bed	-	1:205687066_205687091	1166	46586	0.000857632933104631	2.14656763834628e-05
cat_aegyptiAgo1.bed	-	1:205687132_205687170	2244	96890	0.000445632798573975	1.03209825575395e-05
cat_aegyptiAgo1.bed	-	1:205687176_205687203	482	22451	0.0020746887966805	4.45414458153312e-05
cat_aegyptiAgo1.bed	-	1:205687286_205687316	764	29940	0.00130890052356021	3.34001336005344e-05
cat_aegyptiAgo1.bed	-	1:205687321_205687346	1166	50395	0.000857632933104631	1.98432384165096e-05
cat_aegyptiAgo1.bed	-	1:205689936_205689958	9663	364513	0.000103487529752665	2.74338638128133e-06
cat_aegyptiAgo1.bed	-	1:205694811_205694851	539	19661	0.00185528756957328	5.08621128121662e-05
cat_aegyptiAgo1.bed	-	1:205694992_205695032	1254	58835	0.000797448165869219	1.6996685646299e-05
cat_aegyptiAgo1.bed	-	1:205695435_205695465	797	41292	0.00125470514429109	2.421776615325e-05
cat_aegyptiAgo1.bed	-	1:205695706_205695776	3825	145061	0.000261437908496732	6.89365163620822e-06
cat_aegyptiAgo1.bed	-	1:205695890_205695921	752	28765	0.00132978723404255	3.47644707109334e-05
cat_aegyptiAgo1.bed	-	1:205696300_205696330	533	22152	0.00187617260787992	4.51426507764536e-05
cat_aegyptiAgo1.bed	-	1:205724879_205724933	337	12561	0.0029673590504451	7.9611495900008e-05
cat_aegyptiAgo1.bed	-	1:205725934_205726014	3997	151375	0.000250187640730548	6.60611065235343e-06
cat_aegyptiAgo1.bed	-	1:205726018_205726050	567	27619	0.0017636684303351	3.62069589775155e-05
cat_aegyptiAgo1.bed	-	1:205726160_205726186	765	33211	0.00130718954248366	3.01105055553883e-05
cat_aegyptiAgo1.bed	-	1:205728782_205728841	10328	390356	9.68241673121611e-05	2.56176413325272e-06
cat_aegyptiAgo1.bed	-	1:205736682_205736694	68	2007	0.0147058823529412	0.00049825610363727
cat_aegyptiAgo1.bed	-	1:205736839_205736893	531	20750	0.00188323917137476	4.81927710843373e-05
cat_aegyptiAgo1.bed	-	1:205737036_205737072	1257	59400	0.000795544948289578	1.68350168350168e-05
cat_aegyptiAgo1.bed	-	1:205737189_205737206	232	13930	0.00431034482758621	7.17875089734386e-05
cat_aegyptiAgo1.bed	-	1:205737331_205737361	562	18405	0.00177935943060498	5.4333061668025e-05
cat_aegyptiAgo1.bed	-	1:205737834_205737883	601	31002	0.00166389351081531	3.22559834849365e-05
cat_aegyptiAgo1.bed	-	1:205737928_205737959	714	27184	0.00140056022408964	3.67863449087699e-05
cat_aegyptiAgo1.bed	-	1:205740593_205740647	10233	383986	9.77230528681716e-05	2.60426161370467e-06
cat_aegyptiAgo1.bed	-	1:206221057_206221085	2	84	0.5	0.0119047619047619
cat_aegyptiAgo1.bed	-	1:206222262_206222283	18	449	0.0555555555555556	0.0022271714922049
cat_aegyptiAgo1.bed	-	1:206222445_206222466	17	425	0.0588235294117647	0.00235294117647059
cat_aegyptiAgo1.bed	-	1:235479166_235479208	5	116	0.2	0.00862068965517241
cat_aegyptiAgo1.bed	-	1:235480293_235480327	1	20	1	0.05
cat_aegyptiAgo1.bed	-	1:235482322_235482367	1	21	1	0.0476190476190476
cat_aegyptiAgo1.bed	-	1:260444218_260444260	430	20279	0.00232558139534884	4.93120962572119e-05
cat_aegyptiAgo1.bed	-	2:204043396_204043429	128	7863	0.0078125	0.000127177921912756
cat_aegyptiAgo1.bed	-	2:34026017_34026056	223	7776	0.00448430493273543	0.000128600823045268
cat_aegyptiAgo1.bed	-	2:453152250_453152270	19	671	0.0526315789473684	0.0014903129657228
cat_aegyptiAgo1.bed	-	2:453152344_453152388	41	1236	0.024390243902439	0.000809061488673139
cat_aegyptiAgo1.bed	-	2:453159158_453159188	62	3336	0.0161290322580645	0.000299760191846523
cat_aegyptiAgo1.bed	-	3:102900321_102900343	18	895	0.0555555555555556	0.00111731843575419
cat_aegyptiAgo1.bed	-	3:10759609_10759631	1	23	1	0.0434782608695652
cat_aegyptiAgo1.bed	-	3:162129618_162129629	1	74	1	0.0135135135135135
cat_aegyptiAgo1.bed	-	3:26367556_26367602	48	1703	0.0208333333333333	0.000587199060481503
cat_aegyptiAgo1.bed	-	3:336521264_336521338	157	7185	0.00636942675159236	0.000139178844815588
cat_aegyptiAgo1.bed	-	NIGP01001581:29102_29133	48	1452	0.0208333333333333	0.00068870523415978
cat_aegyptiAgo2.bed	+	1:189811704_189811735	47	1586	47	1586
cat_aegyptiAgo2.bed	+	1:205706023_205706069	14	641	14	641
cat_aegyptiAgo2.bed	+	1:205706716_205706757	477	20840	477	20840
cat_aegyptiAgo2.bed	+	1:205706917_205706974	1031	49770	1031	49770
cat_aegyptiAgo2.bed	+	1:205707269_205707332	536	25241	536	25241
cat_aegyptiAgo2.bed	+	1:205707906_205707957	724	33224	724	33224
cat_aegyptiAgo2.bed	+	1:205712778_205712833	3100	123416	3100	123416
cat_aegyptiAgo2.bed	+	1:205719541_205719561	3	133	3	133
cat_aegyptiAgo2.bed	+	1:205732028_205732039	1	30	1	30
cat_aegyptiAgo2.bed	+	1:207269369_207269387	1	21	1	21
cat_aegyptiAgo2.bed	+	1:223495945_223495974	3	99	3	99
cat_aegyptiAgo2.bed	+	1:223496018_223496059	137	4520	137	4520
cat_aegyptiAgo2.bed	+	1:223496234_223496259	66	2156	66	2156
cat_aegyptiAgo2.bed	+	1:235480293_235480327	3	62	3	62
cat_aegyptiAgo2.bed	+	1:235480769_235480795	1	20	1	20
cat_aegyptiAgo2.bed	+	1:235489477_235489495	1	21	1	21
cat_aegyptiAgo2.bed	+	1:235491999_235492015	2	42	2	42
cat_aegyptiAgo2.bed	+	1:235492444_235492455	1	21	1	21
cat_aegyptiAgo2.bed	+	1:80227624_80227672	3272	129913	3272	129913
cat_aegyptiAgo2.bed	+	1:80230059_80230112	497	22720	497	22720
cat_aegyptiAgo2.bed	+	1:80230244_80230282	1952	79766	1952	79766
cat_aegyptiAgo2.bed	+	1:80230312_80230341	563	19642	563	19642
cat_aegyptiAgo2.bed	+	1:80230427_80230454	936	44848	936	44848
cat_aegyptiAgo2.bed	+	1:80230458_80230533	2257	99890	2257	99890
cat_aegyptiAgo2.bed	+	1:80231330_80231364	407	21218	407	21218
cat_aegyptiAgo2.bed	+	2:18564996_18565037	60	2193	60	2193
cat_aegyptiAgo2.bed	+	2:185998780_185998807	31	1552	31	1552
cat_aegyptiAgo2.bed	+	2:185998945_185998974	24	710	24	710
cat_aegyptiAgo2.bed	+	2:185999026_185999050	1	33	1	33
cat_aegyptiAgo2.bed	+	2:185999165_185999189	23	457	23	457
cat_aegyptiAgo2.bed	+	2:289413708_289413725	1	21	1	21
cat_aegyptiAgo2.bed	+	2:393568384_393568404	4	112	4	112
cat_aegyptiAgo2.bed	+	2:413904951_413905003	1061	35717	1061	35717
cat_aegyptiAgo2.bed	+	2:413905497_413905558	88	3993	88	3993
cat_aegyptiAgo2.bed	+	2:413905602_413905628	58	2175	58	2175
cat_aegyptiAgo2.bed	+	3:10763981_10763998	5	105	5	105
cat_aegyptiAgo2.bed	+	3:11239192_11239234	42	1413	42	1413
cat_aegyptiAgo2.bed	+	3:231454012_231454040	368	13305	368	13305
cat_aegyptiAgo2.bed	+	3:231454043_231454072	481	16897	481	16897
cat_aegyptiAgo2.bed	+	3:231454186_231454263	2298	100765	2298	100765
cat_aegyptiAgo2.bed	+	3:235665632_235665654	4	83	4	83
cat_aegyptiAgo2.bed	+	3:235667494_235667519	2	42	2	42
cat_aegyptiAgo2.bed	+	3:259531621_259531635	1	21	1	21
cat_aegyptiAgo2.bed	+	3:290325469_290325490	1	21	1	21
cat_aegyptiAgo2.bed	+	3:370896512_370896585	444	18499	444	18499
cat_aegyptiAgo2.bed	+	3:375276157_375276187	102	3748	102	3748
cat_aegyptiAgo2.bed	+	3:375276343_375276363	80	4399	80	4399
cat_aegyptiAgo2.bed	+	NIGP01000045:7221_7249	2	40	2	40
cat_aegyptiAgo2.bed	+	NIGP01001771:10871_10932	3239	128884	3239	128884
cat_aegyptiAgo2.bed	+	NIGP01001771:13082_13117	457	18786	457	18786
cat_aegyptiAgo2.bed	+	NIGP01001771:13426_13469	471	19917	471	19917
cat_aegyptiAgo2.bed	+	NIGP01001771:13540_13599	564	20786	564	20786
cat_aegyptiAgo2.bed	+	NIGP01001771:13806_13841	540	25952	540	25952
cat_aegyptiAgo2.bed	+	NIGP01001771:13966_14026	416	20570	416	20570
cat_aegyptiAgo2.bed	+	NIGP01001771:2278_2337	3275	130267	3275	130267
cat_aegyptiAgo2.bed	+	NIGP01001771:5373_5424	420	20911	420	20911
cat_aegyptiAgo2.bed	+	NIGP01001771:5537_5563	462	16608	462	16608
cat_aegyptiAgo2.bed	+	NIGP01001771:5685_5705	200	8910	200	8910
cat_aegyptiAgo2.bed	+	NIGP01001771:5916_5928	166	8712	166	8712
cat_aegyptiAgo2.bed	+	NIGP01001771:5954_5988	439	23048	439	23048
cat_aegyptiAgo2.bed	+	NIGP01001970:3765_3830	5174	214684	5174	214684
cat_aegyptiAgo2.bed	+	NIGP01001970:5056_5113	3341	132154	3341	132154
cat_aegyptiAgo2.bed	+	NIGP01001970:8731_8766	409	21355	409	21355
cat_aegyptiAgo2.bed	+	NIGP01002135:1033_1046	3	122	3	122
cat_aegyptiAgo2.bed	+	2:256000416_256000438	3	62	3	62
cat_aegyptiAgo2.bed	+	2:304349005_304349017	1	21	1	21
cat_aegyptiAgo2.bed	+	3:290316378_290316391	1	21	1	21
cat_aegyptiAgo2.bed	+	3:358960010_358960021	1	21	1	21
